industry,score,a_weighted_rating,a_visibility,a_spread,a_volume,a_time,a_length,a_score
automotive-automotive-other,0.693456210768852,0.800508673406529,0.0,0.45,0.45,1.0,0.708812260536399,0.693456210768852
automotive-automotive-other,0.701797291947439,0.899243370723261,0.0,0.88,0.275,0.285714285714286,0.461538461538462,0.701797291947439
automotive-automotive-other,0.721534569224791,0.617104285874213,0.0,0.598076923076923,0.675,1.0,0.459302325581395,0.721534569224791
automotive-automotive-other,0.744119642857143,1.0,0.0,0.5,0.475,0.642857142857143,0.736842105263158,0.744119642857143
automotive-automotive-other,0.751384668241826,0.996440454544235,0.0,0.348245614035088,0.475,1.0,0.192982456140351,0.751384668241826
automotive-automotive-other,0.773063329326596,0.840841115691487,0.0,0.88,0.6,0.821428571428571,0.628571428571429,0.773063329326596
automotive-automotive-other,0.774763680197793,0.84931235014502,0.0,0.88,0.65,1.0,0.75,0.774763680197793
automotive-automotive-other,0.788172184460592,0.907483908788999,0.0,0.561494252873563,0.575,1.0,0.617391304347826,0.788172184460592
automotive-automotive-other,0.808466405465495,0.963082229444482,0.0,0.462857142857143,0.57,1.0,0.280898876404494,0.808466405465495
automotive-automotive-other,0.845101989662417,0.964802336509867,0.0,0.653333333333333,0.67,1.0,0.425287356321839,0.845101989662417
automotive-dealer,0.866585070352288,0.936721080497514,0.0,0.630924369747899,0.772727272727273,1.0,0.695876288659794,0.866585070352288
automotive-dealer,0.867890643244255,0.932931986640584,0.0,0.549521072796935,0.87,1.0,0.77593670697119,0.867890643244255
automotive-dealer,0.869550783024196,0.929892024556004,0.0,0.760108303249098,0.912121212121212,0.991341991341991,0.609195402298851,0.869550783024196
automotive-dealer,0.870004776105872,0.917984973019935,0.0,0.603711083437111,0.936060606060606,1.0,0.551498127340824,0.870004776105872
automotive-dealer,0.873616785587389,0.891387798851375,0.0,0.769761904761905,0.837437396472766,1.0,0.664536741214058,0.873616785587389
automotive-dealer,0.877413669930142,0.959963550183952,0.0,0.57590015128593,0.85,1.0,0.773933102652826,0.877413669930142
automotive-dealer,0.884247212993367,0.967524526976454,0.0,0.668571428571429,0.802424242424243,1.0,0.479057591623037,0.884247212993367
automotive-dealer,0.891174566176458,0.89627468513425,0.0,0.802226720647773,0.93,1.0,0.701704545454545,0.891174566176458
automotive-dealer,0.894174456681328,0.950425885502596,0.0,0.665223097112861,0.93,1.0,0.637339055793991,0.894174456681328
automotive-dealer,0.897303787427201,0.929892024556004,0.0,0.760108303249098,0.925900025900026,1.0,0.609195402298851,0.897303787427201
automotive-oem,0.727009607579329,0.949798472334844,0.0,0.41,0.41,0.535714285714286,0.857142857142857,0.727009607579329
automotive-oem,0.729600218756718,0.899196035154351,0.0,0.304490161001789,0.57,1.0,0.835755813953488,0.729600218756718
automotive-oem,0.730968241156926,0.875319939238088,0.0,0.416802721088435,0.435,1.0,0.592105263157895,0.730968241156926
automotive-oem,0.731135481534616,0.864990128673551,0.0,0.422345679012346,0.435,1.0,0.701030927835052,0.731135481534616
automotive-oem,0.739513642581737,0.89111501458004,0.0,0.391764705882353,0.405,1.0,0.21875,0.739513642581737
automotive-oem,0.740276306656272,0.983771466226903,0.0,0.38,0.38,1.0,0.161616161616162,0.740276306656272
automotive-oem,0.743330711224108,0.963329297193199,0.0,0.138974358974359,0.435,1.0,0.794285714285714,0.743330711224108
automotive-oem,0.758241294422664,0.988988089054702,0.0,0.38,0.38,0.857142857142857,0.448979591836735,0.758241294422664
automotive-oem,0.770649841452348,0.94588850138428,0.0,0.41,0.41,0.857142857142857,0.863905325443787,0.770649841452348
automotive-oem,0.810438250940747,0.934009696958765,0.0,0.6,0.535,0.964285714285714,0.675,0.810438250940747
automotive-parts,0.734693530985090,0.92525405130356,0.0,0.38,0.38,1.0,0.661290322580645,0.734693530985090
automotive-parts,0.735363375893981,0.797545435315269,0.0,0.546153846153846,0.575,1.0,0.661971830985916,0.735363375893981
automotive-parts,0.737248303386882,0.93594217577892,0.0,0.38,0.38,1.0,0.723404255319149,0.737248303386882
automotive-parts,0.740174580380515,0.876275748158679,0.0,0.88,0.4,0.5,0.75,0.740174580380515
automotive-parts,0.741625306367050,0.936202828165217,0.0,0.5,0.5,0.714285714285714,0.423076923076923,0.741625306367050
automotive-parts,0.747879095826262,0.672560432152162,0.0,0.788461538461538,0.875,1.0,0.584615384615385,0.747879095826262
automotive-parts,0.752292667541076,0.883950665931113,0.0,0.686666666666667,0.42,0.785714285714286,0.714285714285714,0.752292667541076
automotive-parts,0.785673265190331,0.7674226222001,0.0,0.9,0.82,0.714285714285714,0.880952380952381,0.785673265190331
automotive-parts,0.834787629399586,1.0,0.0,0.88,0.55,0.714285714285714,0.695652173913044,0.834787629399586
automotive-parts,0.841114920058615,0.821003553259781,0.0,0.88,0.88,0.964285714285714,0.622950819672131,0.841114920058615
automotive-rental,0.876743792677831,0.89253052204356,0.0,0.795833333333333,1.0,1.0,0.686320754716981,0.876743792677831
automotive-rental,0.876870535465283,0.842779861934515,0.0,0.963850415512465,1.0,1.0,0.697336561743341,0.876870535465283
automotive-rental,0.877131014832626,0.993022996243906,0.0,0.9,0.733333333333333,0.952380952380952,0.431818181818182,0.877131014832626
automotive-rental,0.879076705955946,0.894517907534495,0.0,0.900408163265306,0.95,1.0,0.642172523961661,0.879076705955946
automotive-rental,0.880669379889790,0.91051803210578,0.0,0.806933797909408,1.0,1.0,0.607250755287009,0.880669379889790
automotive-rental,0.882580683587374,0.91755257620107,0.0,0.9,0.9,1.0,0.632,0.882580683587374
automotive-rental,0.884636501970601,0.946302530895344,0.0,0.88,0.83,1.0,0.660194174757282,0.884636501970601
automotive-rental,0.892304736237020,0.924900768231814,0.0,0.907246376811594,0.933333333333333,1.0,0.618556701030928,0.892304736237020
automotive-rental,0.896234014069391,0.925887125824825,0.0,0.886890380313199,0.95,1.0,0.650485436893204,0.896234014069391
automotive-rental,0.897413369864721,0.945937496091779,0.0,0.910416666666667,0.933333333333333,1.0,0.54,0.897413369864721
automotive-repair-&-service,0.828281991330400,0.998756324326187,0.0,0.544776119402985,0.575,1.0,0.623655913978495,0.828281991330400
automotive-repair-&-service,0.832785714285715,1.0,0.0,0.88,0.65,0.714285714285714,0.678571428571429,0.832785714285715
automotive-repair-&-service,0.833356970071198,0.957454364212765,0.0,0.642857142857143,0.65,1.0,0.672727272727273,0.833356970071198
automotive-repair-&-service,0.856948053397619,0.971876132648372,0.0,0.88,0.825,0.714285714285714,0.613636363636364,0.856948053397619
automotive-repair-&-service,0.859398608523238,0.956502850975851,0.0,0.88,0.855,0.571428571428571,0.819444444444444,0.859398608523238
automotive-repair-&-service,0.859732466536009,0.936660589459948,0.0,0.88,0.85,0.857142857142857,0.7,0.859732466536009
automotive-repair-&-service,0.865803957290334,0.986682012496337,0.0,0.88,0.725,0.785714285714286,0.74468085106383,0.865803957290334
automotive-repair-&-service,0.887574294532462,0.936664157836857,0.0,0.9,0.87,0.857142857142857,0.68,0.887574294532462
automotive-tires,0.233711011043535,0.498489600609949,0.0,0.58,0.06,0.214285714285714,0.0,0.233711011043535
automotive-tires,0.267825491071429,1.0,0.0,0.3,0.0375,0.178571428571429,0.0,0.267825491071429
automotive-tires,0.285438829780477,0.251295433306448,0.0,0.58,0.2,0.035714285714286,0.555555555555556,0.285438829780477
automotive-tires,0.332685243141129,0.373872816944483,0.0,0.3,0.2,0.357142857142857,0.357142857142857,0.332685243141129
automotive-tires,0.449728399546734,0.355119640397676,0.0,0.511304347826087,0.32,0.857142857142857,0.407407407407407,0.449728399546734
automotive-tires,0.503465070750922,0.379189582612283,0.0,0.519230769230769,0.525,1.0,0.28,0.503465070750922
automotive-tires,0.503986532717704,0.322475617958306,0.0,0.549382716049383,0.6,1.0,0.235714285714286,0.503986532717704
automotive-tires,0.511728347205554,0.428811394759552,0.0,0.675172413793103,0.745,0.357142857142857,0.561224489795918,0.511728347205554
automotive-tires,0.691127551875885,0.940372803462331,0.0,0.448965517241379,0.43,0.321428571428572,0.741176470588235,0.691127551875885
automotive-tires,0.720441202403951,0.931835556995581,0.0,0.426511627906977,0.43,0.714285714285714,0.770992366412214,0.720441202403951
beauty-beauty-other,0.664947895012286,0.992693618437274,0.0,0.5,0.25,0.142857142857143,0.615384615384615,0.664947895012286
beauty-beauty-other,0.712767544543863,0.996394934582023,0.0,0.533846153846154,0.325,0.321428571428572,0.791666666666667,0.712767544543863
beauty-beauty-other,0.728658911724871,0.838586786523193,0.0,0.9,0.52,0.428571428571429,0.619047619047619,0.728658911724871
beauty-beauty-other,0.752797970779221,1.0,0.0,0.88,0.225,0.392857142857143,0.6,0.752797970779221
beauty-beauty-other,0.756147095976871,0.926413045354223,0.0,0.88,0.475,0.285714285714286,0.966666666666667,0.756147095976871
beauty-beauty-other,0.758699899236369,0.97609983597658,0.0,0.595238095238095,0.6,0.607142857142857,0.715789473684211,0.758699899236369
beauty-beauty-other,0.760238887406226,0.882188308526671,0.0,0.88,0.755,0.357142857142857,0.893333333333333,0.760238887406226
beauty-beauty-other,0.767041933698716,0.894906071517273,0.0,0.88,0.525,0.5,0.810810810810811,0.767041933698716
beauty-beauty-other,0.778165358806845,0.947748197769082,0.0,0.88,0.55,0.285714285714286,0.827586206896552,0.778165358806845
beauty-beauty-other,0.832003546274407,0.996914829429836,0.0,0.9,0.75,0.392857142857143,0.711538461538462,0.832003546274407
beauty-hair-grooming,0.339205982142857,1.0,0.0,0.3,0.0375,0.178571428571429,0.25,0.339205982142857
beauty-hair-grooming,0.363347169230732,0.465603436523401,0.0,0.43,0.1575,0.5,0.227272727272727,0.363347169230732
beauty-hair-grooming,0.417068816129688,0.324136377539987,0.0,0.43,0.425,0.892857142857143,0.64,0.417068816129688
beauty-hair-grooming,0.472967917479007,0.443627625424647,0.0,0.473478260869565,0.425,0.892857142857143,0.533333333333333,0.472967917479007
beauty-hair-grooming,0.487046221871773,0.627691124954857,0.0,0.505,0.2,0.142857142857143,0.772727272727273,0.487046221871773
beauty-hair-grooming,0.686010091358034,0.788154532673638,0.0,0.473333333333333,0.555,0.75,0.813333333333333,0.686010091358034
beauty-hair-grooming,0.699508672469724,0.744719371451535,0.0,0.744117647058824,0.7,0.428571428571429,0.51,0.699508672469724
beauty-hair-grooming,0.755735119047619,1.0,0.0,0.38,0.38,1.0,0.8125,0.755735119047619
beauty-hair-grooming,0.763770321040789,0.901707806722206,0.0,0.93,0.55,0.214285714285714,0.626666666666667,0.763770321040789
beauty-skin-care,0.664617070252330,0.88844160695613,0.0,0.38,0.38,0.571428571428571,0.725,0.664617070252330
beauty-skin-care,0.664963121521499,0.935975020180454,0.0,0.176231884057971,0.265,1.0,0.821428571428571,0.664963121521499
beauty-skin-care,0.667555253487377,0.761913316312256,0.0,0.691666666666667,0.575,0.428571428571429,0.59375,0.667555253487377
beauty-skin-care,0.669681174670486,0.996771185754474,0.0,0.38,0.38,0.214285714285714,0.222222222222222,0.669681174670486
beauty-skin-care,0.698938162149913,0.954145675799516,0.0,0.58,0.25,0.678571428571429,0.6,0.698938162149913
beauty-skin-care,0.703070422640164,0.903852027382854,0.0,0.397341040462428,0.455,1.0,0.668161434977579,0.703070422640164
beauty-skin-care,0.718814305986615,0.945275912728284,0.0,0.4425,0.455,0.5,0.635294117647059,0.718814305986615
beauty-skin-care,0.719385088923367,0.671260622782834,0.0,0.9,0.87,0.571428571428571,0.586956521739131,0.719385088923367
beauty-skin-care,0.741699862604493,0.936587095201233,0.0,0.38,0.38,1.0,0.72,0.741699862604493
beauty-skin-care,0.786195665213514,0.996567089654259,0.0,0.41968253968254,0.505,1.0,0.672955974842767,0.786195665213514
beauty-spa,0.676507213305955,0.884446342760098,0.0,0.412258064516129,0.405,0.75,0.838709677419355,0.676507213305955
beauty-spa,0.681369387723386,0.874504424876729,0.0,0.38,0.38,0.714285714285714,0.857142857142857,0.681369387723386
beauty-spa,0.683113826216449,0.811969371533289,0.0,0.43,0.43,1.0,0.711538461538462,0.683113826216449
beauty-spa,0.683469683955971,0.936130924192259,0.0,0.38,0.38,0.642857142857143,0.903225806451613,0.683469683955971
beauty-spa,0.685250880035919,0.933378793837405,0.0,0.43,0.405,0.571428571428571,0.628571428571429,0.685250880035919
beauty-spa,0.704357388297919,0.840040100684699,0.0,0.57,0.47,0.857142857142857,0.379310344827586,0.704357388297919
beauty-spa,0.707036732996707,0.874545383770493,0.0,0.43,0.43,0.857142857142857,0.529411764705882,0.707036732996707
beauty-spa,0.709980033652328,0.918439683127835,0.0,0.7125,0.395,0.357142857142857,0.75,0.709980033652328
beauty-spa,0.721401244667464,0.838902908885548,0.0,0.608461538461539,0.52,0.857142857142857,0.255813953488372,0.721401244667464
beauty-spa,0.745363463661321,0.938277088886053,0.0,0.445573770491803,0.48,1.0,0.851851851851852,0.745363463661321
default-default,0.778151016952991,0.860341816788974,0.0,0.605882352941176,0.725,0.964285714285714,0.323232323232323,0.778151016952991
default-default,0.778168750000000,1.0,0.0,0.5,0.5,1.0,0.05,0.778168750000000
default-default,0.779805057499199,0.966113951877961,0.0,0.566666666666667,0.55,0.892857142857143,0.390243902439024,0.779805057499199
default-default,0.782030918973420,0.98302487743803,0.0,0.553571428571429,0.575,0.857142857142857,0.287878787878788,0.782030918973420
default-default,0.784537400339543,0.999999895959927,0.0,0.50763358778626,0.525,1.0,0.072463768115942,0.784537400339543
default-default,0.787783047938860,0.974201523898111,0.0,0.535714285714286,0.575,1.0,0.2,0.787783047938860
default-default,0.792117891477503,0.986630645364596,0.0,0.520408163265306,0.55,1.0,0.156862745098039,0.792117891477503
default-default,0.812372260711525,0.989120753889491,0.0,0.558139534883721,0.625,1.0,0.168539325842697,0.812372260711525
default-default,0.834556164896709,0.976041164944228,0.0,0.585365853658537,0.675,1.0,0.311111111111111,0.834556164896709
default-default,0.851549795626892,0.814753186204403,0.0,0.95,0.95,1.0,0.483870967741936,0.851549795626892
education-education-other,0.753055946078265,0.983773806510681,0.0,0.88,0.4,0.214285714285714,0.918918918918919,0.753055946078265
education-education-other,0.761665019004069,0.967672882045918,0.0,0.52,0.52,1.0,0.763440860215054,0.761665019004069
education-education-other,0.764909325062692,0.909897240415968,0.0,0.758095238095238,0.52,0.714285714285714,0.758620689655172,0.764909325062692
education-education-other,0.765506468253968,1.0,0.0,0.583333333333333,0.55,0.428571428571429,0.916666666666667,0.765506468253968
education-education-other,0.766466926682255,0.972049609812448,0.0,0.543478260869565,0.525,0.714285714285714,0.890909090909091,0.766466926682255
education-education-other,0.766639560439560,1.0,0.0,0.9,0.47,0.142857142857143,0.692307692307692,0.766639560439560
education-education-other,0.772828132500854,0.818709049801337,0.0,0.73,0.805,0.857142857142857,0.653333333333333,0.772828132500854
education-education-other,0.774922367867782,0.92942036902907,0.0,0.9,0.47,0.535714285714286,0.727272727272727,0.774922367867782
education-education-other,0.778802658401438,0.994320584646858,0.0,0.88,0.35,0.428571428571429,0.857142857142857,0.778802658401438
education-education-other,0.781924194453241,0.96768624587464,0.0,0.5,0.5,0.857142857142857,0.909090909090909,0.781924194453241
entertainment-amusement-park,0.503776692906803,0.390594733744957,0.0,0.648936170212766,0.675,0.428571428571429,0.382716049382716,0.503776692906803
entertainment-amusement-park,0.544075099618657,0.393365070509301,0.0,0.239655172413793,0.93,1.0,0.077562326869806,0.544075099618657
entertainment-amusement-park,0.578787868240742,0.242784284777923,0.0,0.88,0.88,0.857142857142857,0.723684210526316,0.578787868240742
entertainment-amusement-park,0.582258519313708,0.30844380917757,0.0,0.342134831460674,0.93,1.0,0.123737373737374,0.582258519313708
entertainment-amusement-park,0.640347690634441,0.468075015377229,0.0,0.694418604651163,0.895,1.0,0.300699300699301,0.640347690634441
entertainment-amusement-park,0.651489648032487,0.599798505922375,0.0,0.694444444444444,0.675,0.928571428571429,0.305555555555556,0.651489648032487
entertainment-amusement-park,0.710814593601227,0.53009803691597,0.0,0.88,0.88,1.0,0.493506493506494,0.710814593601227
entertainment-live-performance-&-sports,0.492531444783610,0.235399721089016,0.0,0.56,0.93,1.0,0.270408163265306,0.492531444783610
entertainment-live-performance-&-sports,0.501812206575830,0.3529528653543,0.0,0.423684210526316,0.78,1.0,0.277904328018223,0.501812206575830
entertainment-live-performance-&-sports,0.503207412406167,0.392993584291323,0.0,0.453225806451613,0.675,0.928571428571429,0.256880733944954,0.503207412406167
entertainment-live-performance-&-sports,0.520850663309474,0.344454693890649,0.0,0.454761904761905,0.855,1.0,0.321428571428572,0.520850663309474
entertainment-live-performance-&-sports,0.522949729402283,0.314591606218081,0.0,0.513576158940397,0.95,1.0,0.326470588235294,0.522949729402283
entertainment-live-performance-&-sports,0.523113941276094,0.340532860399147,0.0,0.466666666666667,0.93,1.0,0.330960854092527,0.523113941276094
entertainment-live-performance-&-sports,0.526519221398257,0.24888302491001,0.0,0.679065420560748,0.88,1.0,0.825,0.526519221398257
entertainment-live-performance-&-sports,0.528662183981104,0.354727921733317,0.0,0.502702702702703,0.93,1.0,0.24582338902148,0.528662183981104
entertainment-live-performance-&-sports,0.542169831599407,0.302905240590473,0.0,0.652222222222222,0.93,1.0,0.393139841688654,0.542169831599407
entertainment-live-performance-&-sports,0.559707226431680,0.374897120655262,0.0,0.68953488372093,0.7,0.5,0.139593908629442,0.559707226431680
entertainment-museums-and-parks,0.561312033132850,0.550973218620391,0.0,0.226378874900166,0.715185185,1.0,0.68421052631579,0.561312033132850
entertainment-museums-and-parks,0.565793110999653,0.488995078900179,0.0,0.403194629077025,0.735185185,1.0,0.731699012597889,0.565793110999653
entertainment-museums-and-parks,0.578901432039672,0.482246091024445,0.0,0.549202047341464,0.715185185,1.0,0.612359550561798,0.578901432039672
entertainment-museums-and-parks,0.581534267015358,0.483030930938895,0.0,0.497254493284182,0.715185185,1.0,0.680263157894737,0.581534267015358
entertainment-museums-and-parks,0.588915817238638,0.484885283722891,0.0,0.563837616302932,0.715185185,1.0,0.711836734693878,0.588915817238638
entertainment-museums-and-parks,0.597198640547325,0.656653002484363,0.0,0.495432099,0.495432099,1.0,0.219354838709677,0.597198640547325
entertainment-museums-and-parks,0.604924102097516,0.763309249165661,0.0,0.330617284,0.330617284,1.0,0.024590163934426,0.604924102097516
entertainment-museums-and-parks,0.615687093469063,0.596479543597537,0.0,0.419716775784314,0.715185185,1.0,0.695652173913044,0.615687093469063
entertainment-museums-and-parks,0.618599468309123,0.581468818719011,0.0,0.252051958452009,0.715185185,1.0,0.707306140744061,0.618599468309123
entertainment-museums-and-parks,0.704338391318708,0.813529603986275,0.0,0.232662916265823,0.715185185,1.0,0.566188413643747,0.704338391318708
entertainment-other,0.467297890668090,0.452654363103749,0.0,0.88,0.25,0.392857142857143,0.076923076923077,0.467297890668090
entertainment-other,0.474833695158422,0.442542861046369,0.0,0.38,0.38,1.0,0.776119402985075,0.474833695158422
entertainment-other,0.485196148956581,0.159908446166452,0.0,0.738585858585859,0.88,1.0,0.679525222551929,0.485196148956581
entertainment-other,0.485867868639752,0.436109413489213,0.0,0.273021582733813,0.505,0.928571428571429,0.110119047619048,0.485867868639752
entertainment-other,0.487265902125314,0.314202874803348,0.0,0.758854625550661,0.88,1.0,0.690476190476191,0.487265902125314
entertainment-other,0.507112118136882,0.262033860099304,0.0,0.88,0.575,1.0,0.666666666666667,0.507112118136882
entertainment-other,0.563040880256695,0.566305339345069,0.0,0.296913580246914,0.55,1.0,0.123456790123457,0.563040880256695
entertainment-other,0.584159247148220,0.474443457922289,0.0,0.211616161616162,0.93,1.0,0.117845117845118,0.584159247148220
entertainment-other,0.606010635425682,0.713965634199732,0.0,0.245876288659794,0.525,1.0,0.086792452830189,0.606010635425682
entertainment-other,0.701989363813422,0.855340023516561,0.0,0.15,0.5,1.0,0.138888888888889,0.701989363813422
financial-services-accounting,0.355228795215820,1.0,0.0,0.046565625,0.035,0.0,0.0,0.355228795215820
financial-services-accounting,0.370886311914609,0.967646546475168,0.0,0.034712,0.05,0.071428571428571,0.0,0.370886311914609
financial-services-accounting,0.374561333984782,0.928813074135833,0.0,0.0458945,0.04,0.0,0.0,0.374561333984782
financial-services-accounting,0.400567090234375,1.0,0.0,0.2415625,0.0525,0.142857142857143,0.2,0.400567090234375
financial-services-accounting,0.445310435718203,1.0,0.0,0.045228625,0.045,0.035714285714286,0.0,0.445310435718203
financial-services-accounting,0.473163584843750,1.0,0.0,0.0432625,0.05,0.0,0.0,0.473163584843750
financial-services-accounting,0.476507487069671,1.0,0.0,0.0432625,0.05,0.0,0.0,0.476507487069671
financial-services-accounting,0.477829207418797,1.0,0.0,0.043912625,0.05,0.0,0.0,0.477829207418797
financial-services-accounting,0.488592394538667,1.0,0.0,0.044568,0.05,0.0,0.0,0.488592394538667
financial-services-accounting,0.572490080239293,0.661427657514746,0.0,0.43,0.43,0.666666666666667,0.5625,0.572490080239293
financial-services-banks,0.599870436325016,0.880882884926274,0.0,0.38,0.3,0.142857142857143,0.333333333333333,0.599870436325016
financial-services-banks,0.601354078844179,0.745422308444604,0.0,0.513333333333333,0.375,0.214285714285714,0.814285714285714,0.601354078844179
financial-services-banks,0.607119642857143,1.0,0.0,0.522857142857143,0.1575,0.357142857142857,0.583333333333333,0.607119642857143
financial-services-banks,0.610663223316599,0.93635778868614,0.0,0.38,0.2,0.142857142857143,0.909090909090909,0.610663223316599
financial-services-banks,0.622831250000000,1.0,0.0,0.38,0.2,0.0,0.375,0.622831250000000
financial-services-banks,0.634832013961937,0.599483236913768,0.0,0.636363636363636,0.55,1.0,0.304347826086957,0.634832013961937
financial-services-banks,0.645106006426198,0.927293599120521,0.0,0.602222222222222,0.225,0.178571428571429,0.791666666666667,0.645106006426198
financial-services-banks,0.703347982404241,0.904240751502418,0.0,0.5,0.45,0.678571428571429,0.238095238095238,0.703347982404241
financial-services-banks,0.731057758189889,0.774366268858273,0.0,0.633492063492064,0.67,1.0,0.538461538461538,0.731057758189889
financial-services-banks,0.850722998007833,0.903517918824475,0.0,0.766666666666667,0.88,1.0,0.474178403755869,0.850722998007833
financial-services-financial-services-other,0.611427592231993,0.915630056659446,0.0,0.491111111111111,0.225,0.035714285714286,0.538461538461538,0.611427592231993
financial-services-financial-services-other,0.619088598495219,0.958895390788026,0.0,0.38,0.2,0.071428571428571,0.769230769230769,0.619088598495219
financial-services-financial-services-other,0.629269378306878,1.0,0.0,0.38,0.225,0.142857142857143,0.555555555555556,0.629269378306878
financial-services-financial-services-other,0.639538935096574,0.814661076463425,0.0,0.55,0.375,0.857142857142857,0.619047619047619,0.639538935096574
financial-services-financial-services-other,0.658795238095238,1.0,0.0,0.38,0.225,0.214285714285714,0.666666666666667,0.658795238095238
financial-services-financial-services-other,0.659061958786976,0.914837597059292,0.0,0.561818181818182,0.275,0.285714285714286,0.583333333333333,0.659061958786976
financial-services-financial-services-other,0.659341071428572,1.0,0.0,0.38,0.25,0.214285714285714,0.7,0.659341071428572
financial-services-financial-services-other,0.671876408820672,0.830214782682871,0.0,0.45,0.45,0.5,0.444444444444444,0.671876408820672
financial-services-financial-services-other,0.686706977402550,0.853931454738422,0.0,0.88,0.3,0.392857142857143,0.076923076923077,0.686706977402550
financial-services-financial-services-other,0.807902308432769,0.988241315422327,0.0,0.602222222222222,0.53,0.857142857142857,0.6875,0.807902308432769
financial-services-insurance,0.693572430948691,0.907784430741917,0.0,0.563478260869565,0.57,0.0,0.358490566037736,0.693572430948691
financial-services-insurance,0.701840953843064,0.992744289837284,0.0,0.603333333333333,0.295,0.357142857142857,0.5,0.701840953843064
financial-services-insurance,0.703899086224701,0.959859656980503,0.0,0.7575,0.395,0.392857142857143,0.352941176470588,0.703899086224701
financial-services-insurance,0.704468998448821,0.979066955046186,0.0,0.52,0.52,0.214285714285714,0.392857142857143,0.704468998448821
financial-services-insurance,0.707455932703934,0.933512094426382,0.0,0.527027027027027,0.525,0.357142857142857,0.315789473684211,0.707455932703934
financial-services-insurance,0.714819430305475,0.989753449980494,0.0,0.88,0.2,0.214285714285714,0.5,0.714819430305475
financial-services-insurance,0.723667570522614,0.981664653549947,0.0,0.722222222222222,0.45,0.035714285714286,0.756756756756757,0.723667570522614
